"Date","Year Start Date","Year End Date","FY Start Date","FY End Date","Year","Year Month #","Year Month Day #","Year Quarter #","Year Quarter","Quarter #","Quarter","Calendar Half #","Calendar Half","Calendar Half Year","FY Half #","FY Half","FY Half Year","Year Month","Year Abbr Month","Month #","Month","Month Abbr","Month Start Date","Month End Date","Year Week","Week Of Year #","Week Start Date","Week End Date","Day Of Year #","Day Of Month #","Day Of Week #","Fiscal Year","FY Month #","FY Month Day #","FY Quarter #","Fiscal Quarter #","FiscalMonthNBR","FY Week #","FY Quarter","FY Month","FY Abbr Month","FY Week","Weekday","Week Day Of Month #","Is Weekend Yn","Is Leap Year Yn","Month Total Work Days","Abbr Day of Week #","Abbr Day Of Week","Day Type","Abbr Month #","Holiday","Holiday Type","Is Holiday Yn","Slicer Month"
01/16/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202201,20220116,20221,"2022-Q1",1,"Q1",1,"H1","H1-2022",1,"H1","H1-2022","2022-01","2022-Jan",1,"January","Jan",01/01/22,01/31/22,"2022-04",4,01/16/22,01/22/22,16,16,1,2022,202204,20220416,20222,2,4,17,"2022-Q2","2022-4","2022-04(Jan)","2022-17","Sunday",,1,0,21,"1-Sun","Sun","WeekEnd","1-Jan",,,0,"2022-04(Jan)"
01/22/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202201,20220122,20221,"2022-Q1",1,"Q1",1,"H1","H1-2022",1,"H1","H1-2022","2022-01","2022-Jan",1,"January","Jan",01/01/22,01/31/22,"2022-04",4,01/16/22,01/22/22,22,22,7,2022,202204,20220422,20222,2,4,17,"2022-Q2","2022-4","2022-04(Jan)","2022-17","Saturday",,1,0,21,"7-Sat","Sat","WeekEnd","1-Jan",,,0,"2022-04(Jan)"
01/23/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202201,20220123,20221,"2022-Q1",1,"Q1",1,"H1","H1-2022",1,"H1","H1-2022","2022-01","2022-Jan",1,"January","Jan",01/01/22,01/31/22,"2022-05",5,01/23/22,01/29/22,23,23,1,2022,202204,20220423,20222,2,4,18,"2022-Q2","2022-4","2022-04(Jan)","2022-18","Sunday",,1,0,21,"1-Sun","Sun","WeekEnd","1-Jan",,,0,"2022-04(Jan)"
01/29/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202201,20220129,20221,"2022-Q1",1,"Q1",1,"H1","H1-2022",1,"H1","H1-2022","2022-01","2022-Jan",1,"January","Jan",01/01/22,01/31/22,"2022-05",5,01/23/22,01/29/22,29,29,7,2022,202204,20220429,20222,2,4,18,"2022-Q2","2022-4","2022-04(Jan)","2022-18","Saturday",,1,0,21,"7-Sat","Sat","WeekEnd","1-Jan",,,0,"2022-04(Jan)"
01/30/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202201,20220130,20221,"2022-Q1",1,"Q1",1,"H1","H1-2022",1,"H1","H1-2022","2022-01","2022-Jan",1,"January","Jan",01/01/22,01/31/22,"2022-06",6,01/30/22,02/05/22,30,30,1,2022,202204,20220430,20222,2,4,19,"2022-Q2","2022-4","2022-04(Jan)","2022-19","Sunday",,1,0,21,"1-Sun","Sun","WeekEnd","1-Jan",,,0,"2022-04(Jan)"
02/05/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202202,20220205,20221,"2022-Q1",1,"Q1",1,"H1","H1-2022",1,"H1","H1-2022","2022-02","2022-Feb",2,"February","Feb",02/01/22,02/28/22,"2022-06",6,01/30/22,02/05/22,36,5,7,2022,202205,20220505,20222,2,5,19,"2022-Q2","2022-5","2022-05(Feb)","2022-19","Saturday",,1,0,20,"7-Sat","Sat","WeekEnd","2-Feb",,,0,"2022-05(Feb)"
02/06/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202202,20220206,20221,"2022-Q1",1,"Q1",1,"H1","H1-2022",1,"H1","H1-2022","2022-02","2022-Feb",2,"February","Feb",02/01/22,02/28/22,"2022-07",7,02/06/22,02/12/22,37,6,1,2022,202205,20220506,20222,2,5,20,"2022-Q2","2022-5","2022-05(Feb)","2022-20","Sunday",,1,0,20,"1-Sun","Sun","WeekEnd","2-Feb",,,0,"2022-05(Feb)"
02/12/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202202,20220212,20221,"2022-Q1",1,"Q1",1,"H1","H1-2022",1,"H1","H1-2022","2022-02","2022-Feb",2,"February","Feb",02/01/22,02/28/22,"2022-07",7,02/06/22,02/12/22,43,12,7,2022,202205,20220512,20222,2,5,20,"2022-Q2","2022-5","2022-05(Feb)","2022-20","Saturday",,1,0,20,"7-Sat","Sat","WeekEnd","2-Feb",,,0,"2022-05(Feb)"
02/13/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202202,20220213,20221,"2022-Q1",1,"Q1",1,"H1","H1-2022",1,"H1","H1-2022","2022-02","2022-Feb",2,"February","Feb",02/01/22,02/28/22,"2022-08",8,02/13/22,02/19/22,44,13,1,2022,202205,20220513,20222,2,5,21,"2022-Q2","2022-5","2022-05(Feb)","2022-21","Sunday",,1,0,20,"1-Sun","Sun","WeekEnd","2-Feb",,,0,"2022-05(Feb)"
02/19/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202202,20220219,20221,"2022-Q1",1,"Q1",1,"H1","H1-2022",1,"H1","H1-2022","2022-02","2022-Feb",2,"February","Feb",02/01/22,02/28/22,"2022-08",8,02/13/22,02/19/22,50,19,7,2022,202205,20220519,20222,2,5,21,"2022-Q2","2022-5","2022-05(Feb)","2022-21","Saturday",,1,0,20,"7-Sat","Sat","WeekEnd","2-Feb",,,0,"2022-05(Feb)"
02/20/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202202,20220220,20221,"2022-Q1",1,"Q1",1,"H1","H1-2022",1,"H1","H1-2022","2022-02","2022-Feb",2,"February","Feb",02/01/22,02/28/22,"2022-09",9,02/20/22,02/26/22,51,20,1,2022,202205,20220520,20222,2,5,22,"2022-Q2","2022-5","2022-05(Feb)","2022-22","Sunday",,1,0,20,"1-Sun","Sun","WeekEnd","2-Feb",,,0,"2022-05(Feb)"
02/26/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202202,20220226,20221,"2022-Q1",1,"Q1",1,"H1","H1-2022",1,"H1","H1-2022","2022-02","2022-Feb",2,"February","Feb",02/01/22,02/28/22,"2022-09",9,02/20/22,02/26/22,57,26,7,2022,202205,20220526,20222,2,5,22,"2022-Q2","2022-5","2022-05(Feb)","2022-22","Saturday",,1,0,20,"7-Sat","Sat","WeekEnd","2-Feb",,,0,"2022-05(Feb)"
02/27/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202202,20220227,20221,"2022-Q1",1,"Q1",1,"H1","H1-2022",1,"H1","H1-2022","2022-02","2022-Feb",2,"February","Feb",02/01/22,02/28/22,"2022-10",10,02/27/22,03/05/22,58,27,1,2022,202205,20220527,20222,2,5,23,"2022-Q2","2022-5","2022-05(Feb)","2022-23","Sunday",,1,0,20,"1-Sun","Sun","WeekEnd","2-Feb",,,0,"2022-05(Feb)"
03/05/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202203,20220305,20221,"2022-Q1",1,"Q1",1,"H1","H1-2022",1,"H1","H1-2022","2022-03","2022-Mar",3,"March","Mar",03/01/22,03/31/22,"2022-10",10,02/27/22,03/05/22,64,5,7,2022,202206,20220605,20222,2,6,23,"2022-Q2","2022-6","2022-06(Mar)","2022-23","Saturday",,1,0,23,"7-Sat","Sat","WeekEnd","3-Mar",,,0,"2022-06(Mar)"
03/06/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202203,20220306,20221,"2022-Q1",1,"Q1",1,"H1","H1-2022",1,"H1","H1-2022","2022-03","2022-Mar",3,"March","Mar",03/01/22,03/31/22,"2022-11",11,03/06/22,03/12/22,65,6,1,2022,202206,20220606,20222,2,6,24,"2022-Q2","2022-6","2022-06(Mar)","2022-24","Sunday",,1,0,23,"1-Sun","Sun","WeekEnd","3-Mar",,,0,"2022-06(Mar)"
03/12/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202203,20220312,20221,"2022-Q1",1,"Q1",1,"H1","H1-2022",1,"H1","H1-2022","2022-03","2022-Mar",3,"March","Mar",03/01/22,03/31/22,"2022-11",11,03/06/22,03/12/22,71,12,7,2022,202206,20220612,20222,2,6,24,"2022-Q2","2022-6","2022-06(Mar)","2022-24","Saturday",,1,0,23,"7-Sat","Sat","WeekEnd","3-Mar",,,0,"2022-06(Mar)"
03/13/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202203,20220313,20221,"2022-Q1",1,"Q1",1,"H1","H1-2022",1,"H1","H1-2022","2022-03","2022-Mar",3,"March","Mar",03/01/22,03/31/22,"2022-12",12,03/13/22,03/19/22,72,13,1,2022,202206,20220613,20222,2,6,25,"2022-Q2","2022-6","2022-06(Mar)","2022-25","Sunday",,1,0,23,"1-Sun","Sun","WeekEnd","3-Mar",,,0,"2022-06(Mar)"
03/19/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202203,20220319,20221,"2022-Q1",1,"Q1",1,"H1","H1-2022",1,"H1","H1-2022","2022-03","2022-Mar",3,"March","Mar",03/01/22,03/31/22,"2022-12",12,03/13/22,03/19/22,78,19,7,2022,202206,20220619,20222,2,6,25,"2022-Q2","2022-6","2022-06(Mar)","2022-25","Saturday",,1,0,23,"7-Sat","Sat","WeekEnd","3-Mar",,,0,"2022-06(Mar)"
03/20/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202203,20220320,20221,"2022-Q1",1,"Q1",1,"H1","H1-2022",1,"H1","H1-2022","2022-03","2022-Mar",3,"March","Mar",03/01/22,03/31/22,"2022-13",13,03/20/22,03/26/22,79,20,1,2022,202206,20220620,20222,2,6,26,"2022-Q2","2022-6","2022-06(Mar)","2022-26","Sunday",,1,0,23,"1-Sun","Sun","WeekEnd","3-Mar",,,0,"2022-06(Mar)"
03/26/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202203,20220326,20221,"2022-Q1",1,"Q1",1,"H1","H1-2022",1,"H1","H1-2022","2022-03","2022-Mar",3,"March","Mar",03/01/22,03/31/22,"2022-13",13,03/20/22,03/26/22,85,26,7,2022,202206,20220626,20222,2,6,26,"2022-Q2","2022-6","2022-06(Mar)","2022-26","Saturday",,1,0,23,"7-Sat","Sat","WeekEnd","3-Mar",,,0,"2022-06(Mar)"
03/27/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202203,20220327,20221,"2022-Q1",1,"Q1",1,"H1","H1-2022",1,"H1","H1-2022","2022-03","2022-Mar",3,"March","Mar",03/01/22,03/31/22,"2022-14",14,03/27/22,04/02/22,86,27,1,2022,202206,20220627,20222,2,6,27,"2022-Q2","2022-6","2022-06(Mar)","2022-27","Sunday",,1,0,23,"1-Sun","Sun","WeekEnd","3-Mar",,,0,"2022-06(Mar)"
04/02/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202204,20220402,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-04","2022-Apr",4,"April","Apr",04/01/22,04/30/22,"2022-14",14,03/27/22,04/02/22,92,2,7,2022,202207,20220702,20223,3,7,27,"2022-Q3","2022-7","2022-07(Apr)","2022-27","Saturday",,1,0,21,"7-Sat","Sat","WeekEnd","4-Apr",,,0,"2022-07(Apr)"
04/03/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202204,20220403,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-04","2022-Apr",4,"April","Apr",04/01/22,04/30/22,"2022-15",15,04/03/22,04/09/22,93,3,1,2022,202207,20220703,20223,3,7,28,"2022-Q3","2022-7","2022-07(Apr)","2022-28","Sunday",,1,0,21,"1-Sun","Sun","WeekEnd","4-Apr",,,0,"2022-07(Apr)"
04/09/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202204,20220409,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-04","2022-Apr",4,"April","Apr",04/01/22,04/30/22,"2022-15",15,04/03/22,04/09/22,99,9,7,2022,202207,20220709,20223,3,7,28,"2022-Q3","2022-7","2022-07(Apr)","2022-28","Saturday",,1,0,21,"7-Sat","Sat","WeekEnd","4-Apr",,,0,"2022-07(Apr)"
04/10/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202204,20220410,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-04","2022-Apr",4,"April","Apr",04/01/22,04/30/22,"2022-16",16,04/10/22,04/16/22,100,10,1,2022,202207,20220710,20223,3,7,29,"2022-Q3","2022-7","2022-07(Apr)","2022-29","Sunday",,1,0,21,"1-Sun","Sun","WeekEnd","4-Apr",,,0,"2022-07(Apr)"
04/16/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202204,20220416,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-04","2022-Apr",4,"April","Apr",04/01/22,04/30/22,"2022-16",16,04/10/22,04/16/22,106,16,7,2022,202207,20220716,20223,3,7,29,"2022-Q3","2022-7","2022-07(Apr)","2022-29","Saturday",,1,0,21,"7-Sat","Sat","WeekEnd","4-Apr",,,0,"2022-07(Apr)"
04/17/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202204,20220417,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-04","2022-Apr",4,"April","Apr",04/01/22,04/30/22,"2022-17",17,04/17/22,04/23/22,107,17,1,2022,202207,20220717,20223,3,7,30,"2022-Q3","2022-7","2022-07(Apr)","2022-30","Sunday",,1,0,21,"1-Sun","Sun","WeekEnd","4-Apr",,,0,"2022-07(Apr)"
04/23/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202204,20220423,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-04","2022-Apr",4,"April","Apr",04/01/22,04/30/22,"2022-17",17,04/17/22,04/23/22,113,23,7,2022,202207,20220723,20223,3,7,30,"2022-Q3","2022-7","2022-07(Apr)","2022-30","Saturday",,1,0,21,"7-Sat","Sat","WeekEnd","4-Apr",,,0,"2022-07(Apr)"
04/24/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202204,20220424,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-04","2022-Apr",4,"April","Apr",04/01/22,04/30/22,"2022-18",18,04/24/22,04/30/22,114,24,1,2022,202207,20220724,20223,3,7,31,"2022-Q3","2022-7","2022-07(Apr)","2022-31","Sunday",,1,0,21,"1-Sun","Sun","WeekEnd","4-Apr",,,0,"2022-07(Apr)"
04/30/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202204,20220430,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-04","2022-Apr",4,"April","Apr",04/01/22,04/30/22,"2022-18",18,04/24/22,04/30/22,120,30,7,2022,202207,20220730,20223,3,7,31,"2022-Q3","2022-7","2022-07(Apr)","2022-31","Saturday",,1,0,21,"7-Sat","Sat","WeekEnd","4-Apr",,,0,"2022-07(Apr)"
05/01/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202205,20220501,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-05","2022-May",5,"May","May",05/01/22,05/31/22,"2022-19",19,05/01/22,05/07/22,121,1,1,2022,202208,20220801,20223,3,8,32,"2022-Q3","2022-8","2022-08(May)","2022-32","Sunday",,1,0,22,"1-Sun","Sun","WeekEnd","5-May",,,0,"2022-08(May)"
05/07/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202205,20220507,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-05","2022-May",5,"May","May",05/01/22,05/31/22,"2022-19",19,05/01/22,05/07/22,127,7,7,2022,202208,20220807,20223,3,8,32,"2022-Q3","2022-8","2022-08(May)","2022-32","Saturday",,1,0,22,"7-Sat","Sat","WeekEnd","5-May",,,0,"2022-08(May)"
05/08/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202205,20220508,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-05","2022-May",5,"May","May",05/01/22,05/31/22,"2022-20",20,05/08/22,05/14/22,128,8,1,2022,202208,20220808,20223,3,8,33,"2022-Q3","2022-8","2022-08(May)","2022-33","Sunday",,1,0,22,"1-Sun","Sun","WeekEnd","5-May",,,0,"2022-08(May)"
05/14/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202205,20220514,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-05","2022-May",5,"May","May",05/01/22,05/31/22,"2022-20",20,05/08/22,05/14/22,134,14,7,2022,202208,20220814,20223,3,8,33,"2022-Q3","2022-8","2022-08(May)","2022-33","Saturday",,1,0,22,"7-Sat","Sat","WeekEnd","5-May",,,0,"2022-08(May)"
05/15/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202205,20220515,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-05","2022-May",5,"May","May",05/01/22,05/31/22,"2022-21",21,05/15/22,05/21/22,135,15,1,2022,202208,20220815,20223,3,8,34,"2022-Q3","2022-8","2022-08(May)","2022-34","Sunday",,1,0,22,"1-Sun","Sun","WeekEnd","5-May",,,0,"2022-08(May)"
05/21/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202205,20220521,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-05","2022-May",5,"May","May",05/01/22,05/31/22,"2022-21",21,05/15/22,05/21/22,141,21,7,2022,202208,20220821,20223,3,8,34,"2022-Q3","2022-8","2022-08(May)","2022-34","Saturday",,1,0,22,"7-Sat","Sat","WeekEnd","5-May",,,0,"2022-08(May)"
05/22/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202205,20220522,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-05","2022-May",5,"May","May",05/01/22,05/31/22,"2022-22",22,05/22/22,05/28/22,142,22,1,2022,202208,20220822,20223,3,8,35,"2022-Q3","2022-8","2022-08(May)","2022-35","Sunday",,1,0,22,"1-Sun","Sun","WeekEnd","5-May",,,0,"2022-08(May)"
05/28/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202205,20220528,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-05","2022-May",5,"May","May",05/01/22,05/31/22,"2022-22",22,05/22/22,05/28/22,148,28,7,2022,202208,20220828,20223,3,8,35,"2022-Q3","2022-8","2022-08(May)","2022-35","Saturday",,1,0,22,"7-Sat","Sat","WeekEnd","5-May",,,0,"2022-08(May)"
05/29/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202205,20220529,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-05","2022-May",5,"May","May",05/01/22,05/31/22,"2022-23",23,05/29/22,06/04/22,149,29,1,2022,202208,20220829,20223,3,8,36,"2022-Q3","2022-8","2022-08(May)","2022-36","Sunday",,1,0,22,"1-Sun","Sun","WeekEnd","5-May",,,0,"2022-08(May)"
06/04/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202206,20220604,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-06","2022-Jun",6,"June","Jun",06/01/22,06/30/22,"2022-23",23,05/29/22,06/04/22,155,4,7,2022,202209,20220904,20223,3,9,36,"2022-Q3","2022-9","2022-09(Jun)","2022-36","Saturday",,1,0,22,"7-Sat","Sat","WeekEnd","6-Jun",,,0,"2022-09(Jun)"
06/05/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202206,20220605,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-06","2022-Jun",6,"June","Jun",06/01/22,06/30/22,"2022-24",24,06/05/22,06/11/22,156,5,1,2022,202209,20220905,20223,3,9,37,"2022-Q3","2022-9","2022-09(Jun)","2022-37","Sunday",,1,0,22,"1-Sun","Sun","WeekEnd","6-Jun",,,0,"2022-09(Jun)"
06/11/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202206,20220611,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-06","2022-Jun",6,"June","Jun",06/01/22,06/30/22,"2022-24",24,06/05/22,06/11/22,162,11,7,2022,202209,20220911,20223,3,9,37,"2022-Q3","2022-9","2022-09(Jun)","2022-37","Saturday",,1,0,22,"7-Sat","Sat","WeekEnd","6-Jun",,,0,"2022-09(Jun)"
06/12/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202206,20220612,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-06","2022-Jun",6,"June","Jun",06/01/22,06/30/22,"2022-25",25,06/12/22,06/18/22,163,12,1,2022,202209,20220912,20223,3,9,38,"2022-Q3","2022-9","2022-09(Jun)","2022-38","Sunday",,1,0,22,"1-Sun","Sun","WeekEnd","6-Jun",,,0,"2022-09(Jun)"
06/18/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202206,20220618,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-06","2022-Jun",6,"June","Jun",06/01/22,06/30/22,"2022-25",25,06/12/22,06/18/22,169,18,7,2022,202209,20220918,20223,3,9,38,"2022-Q3","2022-9","2022-09(Jun)","2022-38","Saturday",,1,0,22,"7-Sat","Sat","WeekEnd","6-Jun",,,0,"2022-09(Jun)"
06/19/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202206,20220619,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-06","2022-Jun",6,"June","Jun",06/01/22,06/30/22,"2022-26",26,06/19/22,06/25/22,170,19,1,2022,202209,20220919,20223,3,9,39,"2022-Q3","2022-9","2022-09(Jun)","2022-39","Sunday",,1,0,22,"1-Sun","Sun","WeekEnd","6-Jun",,,0,"2022-09(Jun)"
06/25/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202206,20220625,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-06","2022-Jun",6,"June","Jun",06/01/22,06/30/22,"2022-26",26,06/19/22,06/25/22,176,25,7,2022,202209,20220925,20223,3,9,39,"2022-Q3","2022-9","2022-09(Jun)","2022-39","Saturday",,1,0,22,"7-Sat","Sat","WeekEnd","6-Jun",,,0,"2022-09(Jun)"
06/26/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202206,20220626,20222,"2022-Q2",2,"Q2",1,"H1","H1-2022",2,"H2","H2-2022","2022-06","2022-Jun",6,"June","Jun",06/01/22,06/30/22,"2022-27",27,06/26/22,07/02/22,177,26,1,2022,202209,20220926,20223,3,9,40,"2022-Q3","2022-9","2022-09(Jun)","2022-40","Sunday",,1,0,22,"1-Sun","Sun","WeekEnd","6-Jun",,,0,"2022-09(Jun)"
07/02/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202207,20220702,20223,"2022-Q3",3,"Q3",2,"H2","H2-2022",2,"H2","H2-2022","2022-07","2022-Jul",7,"July","Jul",07/01/22,07/31/22,"2022-27",27,06/26/22,07/02/22,183,2,7,2022,202210,20221002,20224,4,10,40,"2022-Q4","2022-10","2022-10(Jul)","2022-40","Saturday",,1,0,21,"7-Sat","Sat","WeekEnd","7-Jul",,,0,"2022-10(Jul)"
07/03/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202207,20220703,20223,"2022-Q3",3,"Q3",2,"H2","H2-2022",2,"H2","H2-2022","2022-07","2022-Jul",7,"July","Jul",07/01/22,07/31/22,"2022-28",28,07/03/22,07/09/22,184,3,1,2022,202210,20221003,20224,4,10,41,"2022-Q4","2022-10","2022-10(Jul)","2022-41","Sunday",,1,0,21,"1-Sun","Sun","WeekEnd","7-Jul",,,0,"2022-10(Jul)"
07/09/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202207,20220709,20223,"2022-Q3",3,"Q3",2,"H2","H2-2022",2,"H2","H2-2022","2022-07","2022-Jul",7,"July","Jul",07/01/22,07/31/22,"2022-28",28,07/03/22,07/09/22,190,9,7,2022,202210,20221009,20224,4,10,41,"2022-Q4","2022-10","2022-10(Jul)","2022-41","Saturday",,1,0,21,"7-Sat","Sat","WeekEnd","7-Jul",,,0,"2022-10(Jul)"
07/10/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202207,20220710,20223,"2022-Q3",3,"Q3",2,"H2","H2-2022",2,"H2","H2-2022","2022-07","2022-Jul",7,"July","Jul",07/01/22,07/31/22,"2022-29",29,07/10/22,07/16/22,191,10,1,2022,202210,20221010,20224,4,10,42,"2022-Q4","2022-10","2022-10(Jul)","2022-42","Sunday",,1,0,21,"1-Sun","Sun","WeekEnd","7-Jul",,,0,"2022-10(Jul)"
07/16/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202207,20220716,20223,"2022-Q3",3,"Q3",2,"H2","H2-2022",2,"H2","H2-2022","2022-07","2022-Jul",7,"July","Jul",07/01/22,07/31/22,"2022-29",29,07/10/22,07/16/22,197,16,7,2022,202210,20221016,20224,4,10,42,"2022-Q4","2022-10","2022-10(Jul)","2022-42","Saturday",,1,0,21,"7-Sat","Sat","WeekEnd","7-Jul",,,0,"2022-10(Jul)"
07/17/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202207,20220717,20223,"2022-Q3",3,"Q3",2,"H2","H2-2022",2,"H2","H2-2022","2022-07","2022-Jul",7,"July","Jul",07/01/22,07/31/22,"2022-30",30,07/17/22,07/23/22,198,17,1,2022,202210,20221017,20224,4,10,43,"2022-Q4","2022-10","2022-10(Jul)","2022-43","Sunday",,1,0,21,"1-Sun","Sun","WeekEnd","7-Jul",,,0,"2022-10(Jul)"
07/23/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202207,20220723,20223,"2022-Q3",3,"Q3",2,"H2","H2-2022",2,"H2","H2-2022","2022-07","2022-Jul",7,"July","Jul",07/01/22,07/31/22,"2022-30",30,07/17/22,07/23/22,204,23,7,2022,202210,20221023,20224,4,10,43,"2022-Q4","2022-10","2022-10(Jul)","2022-43","Saturday",,1,0,21,"7-Sat","Sat","WeekEnd","7-Jul",,,0,"2022-10(Jul)"
07/24/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202207,20220724,20223,"2022-Q3",3,"Q3",2,"H2","H2-2022",2,"H2","H2-2022","2022-07","2022-Jul",7,"July","Jul",07/01/22,07/31/22,"2022-31",31,07/24/22,07/30/22,205,24,1,2022,202210,20221024,20224,4,10,44,"2022-Q4","2022-10","2022-10(Jul)","2022-44","Sunday",,1,0,21,"1-Sun","Sun","WeekEnd","7-Jul",,,0,"2022-10(Jul)"
07/30/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202207,20220730,20223,"2022-Q3",3,"Q3",2,"H2","H2-2022",2,"H2","H2-2022","2022-07","2022-Jul",7,"July","Jul",07/01/22,07/31/22,"2022-31",31,07/24/22,07/30/22,211,30,7,2022,202210,20221030,20224,4,10,44,"2022-Q4","2022-10","2022-10(Jul)","2022-44","Saturday",,1,0,21,"7-Sat","Sat","WeekEnd","7-Jul",,,0,"2022-10(Jul)"
07/31/22,01/01/22,12/31/22,10/01/21,09/30/22,2022,202207,20220731,20223,"2022-Q3",3,"Q3",2,"H2","H2-2022",2,"H2","H2-2022","2022-07","2022-Jul",7,"July","Jul",07/01/22,07/31/22,"2022-32",32,07/31/22,08/06/22,212,31,1,2022,202210,20221031,20224,4,10,45,"2022-Q4","2022-10","2022-10(Jul)","2022-45","Sunday",,1,0,21,"1-Sun","Sun","WeekEnd","7-Jul",,,0,"2022-10(Jul)"
